3060;Dodge;Blue;;10;12
3061;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;431;96
3062;Fairy Wind;White;If the battle opponent is a Dragon-type Pokémon, this Pokémon and the battle opponent take no damage, and the battle opponent moves to the bench. The battle opponent gains Wait.;401;24
3063;Moonblast;White;;558;32
3064;Miss;Red;;10;4
3065;Quick Attack;Gold;;413;24
3066;Dodge;Blue;;10;12
3067;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;422;96
3068;Stillblind;Purple;Attaches an Mp-2 marker to the battle opponent or one opposing Pokémon adjacent to the battle opponent. That Pokémon gains Wait 5;341;24
3069;Miss;Red;;10;4
3070;Psychic;White;;572;40
3071;Psyshock;Purple;If the battle opponent is affected by a special condition or has Wait, the battle opponent is knocked out. The battle opponent gains Wait 3.;374;24
3072;Dodge;Blue;;10;4
3073;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;325;96
3074;Sucker Punch;Gold;;431;24
3075;Miss;Red;;10;4
3076;Double Hit;White;If this Pokémon has a special condition, this Attack's damage is cut in half;313;48
3077;Double-Edge;Purple;This Pokémon and the battle opponent are knocked out;334;20
3078;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;580;96
3079;Guillotine;Purple;The battle opponent is knocked out;268;28
3080;Miss;Red;;10;4
3081;Clamping Vice;Purple;Attaches an MP-2 Marker to the battle opponent. The battle opponent gains Wait 3;259;24
3082;Quick Attack;Gold;;403;40
3083;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;379;96
3084;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;376;96
3085;Miss;Red;;10;4
3086;Rock Slide;White;If the battle opponent or any opposing Pokémon adjacent to the battle opponent have Wait, those Pokémon are Knocked Out. The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 3;310;32
3087;Stone Edge;White;;587;32
3088;Taunt;Purple;Until the end of your turn, if the Pokémon hit by this Attack spins a Purple attack or Blue Attack, shift the result clockwise until a non-Purple, non-Blue attack comes up.;10;0
3089;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;309;96
3090;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;436;96
3091;Heavy Slam;White;If the battle opponent has MP3 or higher, this Pokémon takes no damage and the battle opponent is knocked out;506;40
3092;Miss;Red;;10;4
3093;Rock Polish;Blue;Until the end of your next turn, the White Attacks of this Pokémon become Gold Attacks.;10;24
3094;Land Burst;Purple;The battle opponent and one neighbor Pokémon directly behind it are knocked 1 step back and gain Wait.;313;28
3095;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;412;96
3096;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;390;96
3097;Miss;Red;;10;4
3098;Pin Missile;White;Spin again until Pin Missile does not land - damage is multiplied by the number of Pin Missile spins;431;28
3099;Megahorn;White;;350;32
3100;Heavy Hurl;Blue;The battle opponent is moved to a point 2 steps away and has an MP-2 marker attached;10;32
3101;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;384;96
3102;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;596;96
3103;Miss;Red;;10;4
3104;Trickery;Blue;Shift this Pokémon's Attacks two segments clockwise;10;20
3105;Play Rough;White;On the next turn, your opponent cannot use plates.;351;16
3106;Iron Head;White;;395;8
3107;Trickery;Blue;Shift this Pokémon's Attacks two segments clockwise;10;24
3108;Play Rough;White;On the next turn, your opponent cannot use plates.;542;16
3109;Sucker Punch;Gold;;591;8
3110;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;497;96
3111;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;418;96
3112;Electroburst;Gold;If the battle opponent or this Pokémon is paralyzed, this Pokémon can't be knocked out;411;28
3113;Dodge;Blue;;10;4
3114;Electroburst;Gold;If the battle opponent or this Pokémon is paralyzed, this Pokémon can't be knocked out;512;28
3115;Miss;Red;;10;4
3116;Blue Lightning Storm;Blue;This Pokémon may cause one Pokémon within 2 steps to become Paralyzed;10;32
3117;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;398;96
3118;Miss;Red;;10;4
3119;Liquidation;White;;583;44
3120;Fang Finale;Gold;If the battle opponent has a Crackerd marker on it, exclude the battle opponent from the duel;344;20
3121;Wash Out;Purple;The battle opponent is knocked 2 steps back and has Wait;334;28
3122;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;356;96
3123;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;348;96
3124;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;364;12
3125;Psychic;White;;555;48
3126;Miss;Red;;10;4
3127;Fly;Purple;This Pokémon jumps over the battle opponent and lands 1-2 steps away.;369;12
3128;Draco Meteor;Purple;One other Pokémon on the field spins - if they spin a miss or a white Attack of 70 damage or more, they are knocked out;252;20
3129;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;526;96
3130;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;426;96
3131;Psycho Shift;Blue;If this Pokémon has a special condition, that condition is applied to its battle opponent and removed from this Pokémon instead.;10;12
3132;Psychic;White;;438;48
3133;Miss;Red;;10;4
3134;Psycho Shift;Blue;If this Pokémon has a special condition, that condition is applied to its battle opponent and removed from this Pokémon instead.;10;12
3135;Dragon Pulse;White;Deal +50 damage if the battle opponent is a Dragon-type Pokémon;420;20
3136;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;536;96
3137;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;402;96
3138;Earthquake;White;All Pokémon on the field spin, except this one - if they spin a miss, they are knocked out;497;36
3139;Outrage;White;This Pokémon becomes Confused;377;28
3140;Miss;Red;;10;4
3141;Draco Meteor;Purple;One other Pokémon on the field spins - if they spin a miss or a white Attack of 70 damage or more, they are knocked out;10;0
3142;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;439;96
3143;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;421;96
3144;Blizzard;White;If this Pokémon is knocked out, all adjacent Pokémon become frozen.;333;24
3145;Miss;Red;;10;4
3146;Sheer Cold;Purple;The battle opponent is knocked out. If the battle opponent is frozen, exclude it from the duel.;334;24
3147;Wood Hammer;White;An opposing Pokémon adjacent to the battle opponent is knocked 2 steps back and gains Wait 3. This Pokémon gains Wait;504;44
3148;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;446;96
3149;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;306;96
3150;Moon Veil;Blue;This Pokémon moves to a point 2 steps away. However, if the battle opponent is a Steel-type Pokémon, this Attack becomes a miss;10;12
3151;Diamond Storm;White;All opposing Flying-type Pokémon on the field spin. Those that spin a Miss or a White Attack of 80 damage or less are knocked out;508;48
3152;Miss;Red;;10;4
3153;Moon Veil;Blue;This Pokémon moves to a point 2 steps away. However, if the battle opponent is a Steel-type Pokémon, this Attack becomes a miss;10;12
3154;Trick Room;Purple;For 5 turns, the Gold Attacks of all Pokémon become Misses, the MP of Pokémon that have MP 3 or higher become 1 and the MP of Pokémon that have MP 1 or lower becomes 3 (MP-Increasing or MP-decreasing effects from markers are applied after this);334;20
3155;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;420;96
3156;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;406;96
3157;Air Slash;White;The battle opponent gains Wait;490;32
3158;Elusive Master;Blue;You may move this Pokémon to the bench. When you do, change this Pokémon's form, if possible;10;24
3159;Hurricane;Purple;Moves the battle opponent to the bench. The battle opponent and all opposing Flying-type Pokémon on the field gain Wait 3;334;32
3160;Miss;Red;;10;8
3161;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;313;96
3162;Lightning Storm;White;The battle opponent becomes paralyzed;439;32
3163;Elusive Master;Blue;You may move this Pokémon to the bench. When you do, change this Pokémon's form, if possible;10;24
3164;Shock Wave;Purple;The battle opponent, and a succession of Pokémon adjacent to it (excluding this one), become paralyzed;283;32
3165;Miss;Red;;10;4
3166;Dodge;Blue;;10;4
3167;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;458;96
3168;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;434;96
3169;Earth Power;White;;592;32
3170;Elusive Master;Blue;You may move this Pokémon to the bench. When you do, change this Pokémon's form, if possible;10;24
3171;Soil to Soil;Purple;If the battle opponent's MP is 0 or less, exclude that Pokémon from the duel. The battle opponent gains Wait;316;32
3172;Miss;Red;;10;8
3173;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;310;96
3174;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;405;96
3175;Miss;Red;;10;4
3176;Thousand Waves;White;All opposing non-Flying-type Pokémon on the field spin. Those that spin a Purple Attack are knocked out. Opposing Pokémon on the bench gain Wait 3;529;24
3177;Miss;Red;;10;4
3178;Glare;Purple;The battle opponent becomes paralyzed;307;24
3179;Miss;Red;;10;4
3180;Extreme Speed;Gold;;309;36
3181;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;419;96
3182;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;434;96
3183;Miss;Red;;10;4
3184;Extreme Speed;Gold;;374;44
3185;Judgement;White;Moves the battle opponent to its P.C.. The battle opponent is not knocked out;301;28
3186;Return;White;Increases your Z-Move gauge by half its max value.;596;20
3187;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;377;96
3188;4-D Drive;Gold;Moves the battle opponent to its P.C. The battle opponent is not knocked out;516;28
3189;Roar of Time;White;Return the battle opponent to their start-of-duel stage (excluding evolution);562;32
3190;Aura Sphere;Purple;Either the battle opponent or a Pokémon behind it in a straight line from this Pokémon is knocked out.;276;28
3191;Miss;Red;;10;8
3192;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;529;96
3193;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;406;96
3194;4-D Drive;Gold;Moves the battle opponent to its P.C. The battle opponent is not knocked out;445;28
3195;Spacial Rend;White;If the battle is a tie, the battle opponent is excluded from the duel;582;32
3196;Aura Sphere;Purple;Either the battle opponent or a Pokémon behind it in a straight line from this Pokémon is knocked out.;298;28
3197;Miss;Red;;10;8
3198;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;378;96
3199;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;418;96
3200;Miss;Red;;10;4
3201;Spacial Rend;White;If the battle is a tie, the battle opponent is excluded from the duel;471;28
3202;Dark Void;Purple;The battle opponent and all opposing Pokémon adjacent to it spin, and if they spin a White Attack, they fall asleep;280;28
3203;Miss;Red;;10;4
3204;Dark Pulse;White;;587;32
3205;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;545;96
3206;Miss;Red;;10;4
3207;Extreme Speed;Gold;;560;24
3208;Dodge;Blue;;10;4
3209;Volt Switch;Purple;This Pokémon switches with a Pokémon on your bench or in your P.C.;293;24
3210;Volt Tackle;White;This Pokémon and its battle opponent become parlyzed;428;40
3211;Catastropika;Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks become paralyzed;10;96
3212;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;347;96
3213;Stillblind;Purple;Attaches an Mp-2 marker to the battle opponent or one opposing Pokémon adjacent to the battle opponent. That Pokémon gains Wait 5;332;24
3214;Miss;Red;;10;4
3215;Psychic;White;;574;40
3216;Psyshock;Purple;If the battle opponent is affected by a special condition or has Wait, the battle opponent is knocked out. The battle opponent gains Wait 3.;352;24
3217;Psycho Shift;Blue;If this Pokémon has a special condition, that condition is applied to its battle opponent and removed from this Pokémon instead.;10;20
3218;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;445;96
3219;Sucker Punch;Gold;;475;28
3220;Miss;Red;;10;8
3221;Facade;White;If this Pokémon is affected by a special condition, it deals x2 damage;314;32
3222;Double-Edge;Purple;This Pokémon and the battle opponent are knocked out;345;28
3223;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;365;96
3224;Miss;Red;;10;4
3225;Guillotine;Purple;The battle opponent is knocked out.;275;24
3226;Miss;Red;;10;4
3227;Clamping Vice;Purple;Attaches an MP-2 Marker to the battle opponent. The battle opponent gains Wait 3;261;28
3228;Quick Attack;Gold;;570;36
3229;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;528;96
3230;Miss;Red;;10;8
3231;Waterfall;White;If the battle opponent is a Water-type Pokémon, this Pokémon takes no damage and moves to a spot beyond the battle opponent.;505;36
3232;Dragon Dance;White;Spin again until an Attack other than Dragon Dance is spun. Damage Attacks deal +50 damage;10;20
3233;Miss;Red;;10;4
3234;Hurricane;Purple;Moves the battle opponent to the bench. The battle opponent and all opposing Flying-type Pokémon on the field gain Wait 3;323;28
3235;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;541;96
3236;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;598;96
3237;Miss;Red;;10;4
3238;Stone Edge;White;;341;40
3239;Sky Drop;Blue;This Pokémon moves to a point 2 steps away and gains Wait. If the battle opponent is a non-Flying-type Pokémon, the battle opponent gains Wait 5.;10;20
3240;Miss;Red;;10;4
3241;Taunt;Purple;Until the end of your next turn, if the Pokémon hit by this attack spins a Purple attack or a Blue attack, shift the result clockwise until a non-Purple, non-Blue Attack comes up.;376;28
3242;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;514;96
3243;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;415;96
3244;Iron Tail;White;;450;40
3245;Miss;Red;;10;4
3246;Rock Polish;Blue;Until the end of your next turn, the White Attacks of this Pokémon become Gold Attacks.;10;28
3247;Take Away;Purple;If the battle opponent's MP is the same or higher than this Pokémon's MP, the battle opponent moves to your P.C.. If it does, this Pokémon moves to the bench.;333;24
3248;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;406;96
3249;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;525;96
3250;Miss;Red;;10;8
3251;Pin Missile;White;Spin again until Pin Missile does not land - damage is multiplied by the number of Pin Missile spins;332;60
3252;Miss;Red;;10;4
3253;Heavy Hurl;Blue;The battle opponent is moved to a point 2 steps away and has an MP-2 marker attached;10;24
3254;All-Out Pummelling;White Z-Move;Attaches a Cracked marker to opposing Pokémon in a straight line directly behind the battle opponent;527;96
3255;Savage Spin-Out;White Z-Move;Attaches a MP-2 marker to opposing Pokémon within 2 steps.;339;96
3256;Taunt;Purple;Until the end of your next turn, if the Pokémon hit by this Attack spins a Purple Attack or a Blue attack, shift the result clockwise until a non-Purple, non-Blue Attack comes up;353;16
3257;Miss;Red;;10;4
3258;Rock Slide;White;If the battle opponent or any opposing Pokémon adjacent to the battle opponent have Wait, those Pokémon are Knocked Out. The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 3;313;36
3259;Mountain Topple;White;All other Pokémon on the field spin. Those that spin a Blue Attack are knocked out;582;40
3260;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;447;96
3261;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;595;96
3262;Miss;Red;;10;4
3263;Energy Ball;Purple;While the battle opponent is on the field, all of that Pokémon's Blue Attacks that are not Dodge become misses;268;32
3264;Grass Knot;White;If the battle opponent's Attack is 120 damage or higher, the opponent is knocked out instead of this Pokémon.;417;44
3265;Backtrack;Blue;This Pokémon may move to the bench. If it does, its battle opponent moves to the bench and returns to the figure it was at the start of the duel;10;0
3266;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;388;96
3267;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;547;96
3268;Miss;Red;;10;4
3269;Play Rough;White;On the next turn, your opponent cannot use plates.;339;28
3270;Trickery;Blue;Shift this Pokémon's Attacks two segments clockwise;10;28
3271;Iron Head;White;;425;28
3272;Sucker Punch;Gold;;387;8
3273;Corkscrew Crash;White Z-Move;If the battle opponent is knocked out, then after the battle, this Pokémon moves to a point 2 steps away;555;96
3274;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;418;96
3275;Miss;Red;;10;4
3276;Overheat;White;This attack becomes a Miss for the next turn;474;32
3277;Dodge;Blue;;10;4
3278;Volt Switch;Purple;This Pokémon switches with a Pokémon on your bench or in your P.C.;272;32
3279;Miss;Red;;10;4
3280;Blue Lightning Storm;Blue;This Pokémon may cause one Pokémon within 2 steps to become Paralyzed;10;20
3281;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;473;96
3282;Miss;Red;;10;4
3283;Liquidation;White;;522;32
3284;Aqua Jet;Gold;;469;28
3285;Miss;Red;;10;4
3286;Wash Out;Purple;The battle opponent is knocked 2 steps back and has Wait;321;28
3287;Hydro Vortex;White Z-Move;The battle opponent and opposing Pokémon within 2 steps of it become confused.;510;96
3288;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;338;96
3289;Destiny Bond;White;If this Pokémon is knocked out, so is the battle opponent.;436;28
3290;Imprison;Purple;Attaches an Imprisoned marker to the battle opponent. While that marker is attached, the Attack the battle opponent spun this turn becomes a Miss.;354;28
3291;Knock Off;White;Nullifies the effects of one of this Pokémon's battle opponent's in-use plates, and that plate counts as having been used;563;36
3292;Miss;Red;;10;4
3293;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;597;96
3294;Sucker Punch;Gold;;471;44
3295;Miss;Red;;10;4
3296;Swords Dance;White;Spin again until an attack other than Swords Dance is spun. Damage Attacks deal x2 damage;10;24
3297;Dodge;Blue;;10;24
3298;Black Hole Eclipse;White Z-Move;Reduces the opponetn's Z-Move gauge by two thirds of its max value;595;96
3299;Miss;Red;;10;8
3300;Dazzling Gleam;White;Opposing Pokémon adjacent to this Pokémon spin, and if they spin a Gold Attack, then they are knocked out;377;16
3301;Final Chant;Purple;Attaches a Final Song marker to all Pokémon within 2 steps. The Pokémon with that marker are knocked out 5 turns later.;475;28
3302;Hex;White;If the battle opponent is affected by a Special condition, deal x2 damage;522;20
3303;Miss;Red;;10;4
3304;Confuse Ray;Purple;The battle opponent becomes confused.;350;20
3305;Never-Ending Nightmare;White Z-Move;All opposing Pokémon on the field spin. Those that spin White Attacks get an MP-1 marker.;361;96
3306;Fusion Bolt;White;If this Pokémon is not affected by a special condition, and if any of your other Pokémon on the field has the Fusion Flare attack, exclude Pokémon knocked out by this attack from the duel;543;20
3307;Miss;Red;;10;8
3308;V-Create;White;Attaches an MP-1 Marker to this Pokémon;552;8
3309;Miss;Red;;10;8
3310;Fusion Flare;White;If this Pokémon is not affected by a special condition, and if any of your other Pokémon on the field has the Fusion Bolt attack, exclude Pokémon knocked out by this attack from the duel;581;20
3311;Searing Shot;Purple;The battle opponent and the Pokémon in a straight line directly behind it become burned.;314;32
3312;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;370;96
3313;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;474;96
3314;Outrage;White;This Pokémon becomes confused.;347;20
3315;Dragon Claw;White;;330;40
3316;Miss;Red;;10;4
3317;Guillotine;Purple;The battle opponent is knocked out. If the battle opponent is frozen, exclude it from the duel.;254;28
3318;Miss;Red;;10;4
3319;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;421;96
3320;Heat Wave;White;All opposing Pokémon and your Flying Pokémon on the field spin. Those that spin Gold Attacks become burned.;551;32
3321;Elusive Master;Purple;You may move this Pokémon to the bench. When you do, change this Pokémon's form, if possible;10;24
3322;Taunt;Purple;Until the end of your next turn, if the Pokémon hit by this Attack spins a Purple Attack or a Blue attack, shift the result clockwise until a non-Purple, non-Blue Attack comes up;400;32
3323;Miss;Red;;10;8
3324;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;502;96
3325;Thunderhead;White;All opposing Pokémon and all your Water-type Pokémon on the field spin. Those that spin Purple Attacks become paralyzed;465;32
3326;Elusive Master;Blue;You may move this Pokémon to the bench. When you do, change this Pokémon's form, if possible;10;24
3327;Nasty Plot;Purple;Excludes one of the opponent's used plates from the duel;377;32
3328;Miss;Red;;10;4
3329;Dodge;Blue;;10;4
3330;Supersonic Skystrike;White Z-Move;Any Pokémon adjacent to the battle opponent other than this Pokémon spin. Those that spin White Attacks move to the bench. This Pokémon gains Wait 3.;587;96
3331;Gigavolt Havoc;White Z-Move;The battle opponent and a succession of Pokémon adjacent to the battle opponent (other than this Pokémon) become paralyzed;311;96
3332;Earth Power;White;;511;32
3333;Elusive Master;Blue;You may move this Pokémon to the bench. When you do, change this Pokémon's form, if possible;10;24
3334;Smack Down;Purple;While the battle opponent is on the field, that Pokémon loses any Ability effects that allow it to MP move through other Pokémon;373;32
3335;Miss;Red;;10;8
3336;Inferno Overdrive;White Z-Move;The battle opponent and the Pokémon in a straight line directly behind it become burned.;474;96
3337;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;347;96
3338;Roar;Purple;The battle opponent is knocked 1 step back (the opponent chooses the point) and gains Wait.;258;24
3339;Head Smash;White;This Pokémon spins. If it spins a miss (including a Miss due to being paralyzed or burned), it is knocked out.;472;40
3340;Thrash;White;This Pokémon becomes confused.;493;24
3341;Miss;Red;;10;8
3342;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;402;96
3343;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;409;96
3344;Freeze-Dry;White;Deals +50 damage if the battle opponent is a Water-type Pokémon. T he battle opponent and all opposing Pokémon adjacent to it spin, and if they spin a Blue attack, they become frozen.;410;28
3345;Aurora Beam;Purple;An opposing Pokémon within 2 steps becomes frozen.;332;32
3346;Ancient Power;White;While they are on the field, your Restored Pokémon deal +10 damage to the battle opponent and gain +1 ☆;307;28
3347;Miss;Red;;10;8
3348;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;449;96
3349;Subzero Slammer;White Z-Move;An opposing Pokémonwithin 2 steps becomes frozen;427;96
3350;Miss;Red;;10;4
3351;Dragon Breath;White;;418;36
3352;Miss;Red;;10;8
3353;Counter;White;If the battle opponent's Attack is 20 or more, the opponent is knocked out instead of this Pokémon;579;16
3354;Miss;Red;;10;4
3355;Slippery Swap;Purple;This Pokémon switches places with its battle opponent.;344;28
3356;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;441;96
3357;Miss;Red;;10;4
3358;Thousand Arrows;White;All opposing Pokémon on the field spin. Those that spin a Purple Attack are knocked out.;313;24
3359;Miss;Red;;10;4
3360;Glare;Purple;The battle opponent becomes paralyzed;301;24
3361;Miss;Red;;10;4
3362;Extreme Speed;Gold;;534;36
3363;Tectonic Rage;Purple Z-Move;Knocks out the battle opponent;421;96
3364;Devastating Drake;Purple Z-Move;A Pokémon on the field spins. If it spins a Miss or a White Attack of 120 damage or more, it is knocked out;422;96
3365;Moon Veil;Blue;This Pokémon moves to a point 2 steps away. However, if the battle opponent is a Steel-type Pokémon, this Attack becomes a miss;10;12
3366;Trick Room;Purple;For 5 turns, the Gold Attacks of all Pokémon become Misses, the MP of Pokémon that have MP 3 or higher become 1 and the MP of Pokémon that have MP 1 or lower becomes 3 (MP-Increasing or MP-decreasing effects from markers are applied after this);303;48
3367;Miss;Red;;10;4
3368;Moon Veil;Blue;This Pokémon moves to a point 2 steps away. However, if the battle opponent is a Steel-type Pokémon, this Attack becomes a miss;10;12
3369;Diamond Storm;White;All opposing Flying-type Pokémon on the field spin. Those that spin a Miss or a White Attack of 80 damage or less are knocked out;549;20
3370;Continental Crush;Purple Z-Move;The battle opponent and opposing Pokémon adjacent to the battle opponent gain Wait 9;438;96
3371;Twinkle Tackle;Purple Z-Move;Moves the battle opponent to the bench;403;96
3372;Stomp;White;;494;24
3373;Power Whip;White;The battle opponent gains Wait 3;433;24
3374;Knock Off;White;Nullifies the effects of one of this Pokémon's battle opponent's in-use plates, and that plate counts as having been used;545;24
3375;Miss;Red;;10;4
3376;Mystery Scent;Purple;You may choose one of your Pokémon on the field and evolve it.;319;20
3377;Bloom Doom;White Z-Move;Removes all special conditions from your Pokémon;319;96
3378;Explosion;Purple;This Pokémon and all neighbor Pokémon faint;306;20
3379;Return;White;Increases your Z-Move gauge by half its max value.;547;24
3380;Multi-Attack;White;;534;24
3381;Swords Dance;White;Spin again until an attack other than Swords Dance is spun. Damage Attacks deal x2 damage;10;20
3382;Miss;Red;;10;8
3383;Breakneck Blitz;White Z-Move;Pokémon knocked out by this Attack's damage are temporarily excluded from the duel, returning to the bench 7 turns later.;393;96
3384;Teleport;Purple;This Pokémon moves 2 steps away.;380;28
3385;Miss;Red;;10;4
3386;Zen Headbutt;White;The battle opponent gains Wait 3.;334;16
3387;Teleport;Purple;This Pokémon moves 2 steps away.;389;28
3388;Sense Danger;Blue;This Pokémon switches places with its battle opponent.;10;20
3389;Shattered Psyche;White Z-Move;If this Pokémon is on the field, this Pokémon moves to a point 3 steps away after battle;435;96
3390;Teleport Beam;Purple;Moves the battle opponent to a point 3 steps away. The battle opponent also becomes confused.;304;20
3391;Miss;Red;;10;4
3392;Super Psy;White;If this Pokémon is knocked out, the battle opponent becomes confused.;453;36
